RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
394735,"Kansas City, MO",29,143600,140700,139300,137700,136700,135800,135300,134500,131500,128100,125900,127000,130200,132800,133100,133100,135600,138700,139800,140600,141400,141300,138300,135100,136900,138700,140400,139200,137700,135700,134600,133700,134300,133500,131300,123100,121100,119200,123300,123800,126200,125000,125700,126700,130300,130400,128900,129400,127800,130900,131000,133800,134300,136100,138500,139800,139300,140400,132300,130900,128000,134300,138700,144000,149900,151100,150500,150500,150800,152300,152400,145000,141400,140800,148600,151700,153400,154200,154700,153600,153900,154300,156200,152000,153100,154800,161500,162200,161500,161600,161100,162400,161800,162700,161200,154200,154700,156900,166700,168700,169600,170300,170900,172000,172900,173000,172300,176500,177400,178800,175600,177800,179400,180900,182200,182200,185200,186500,192900,196200,199000,197500,195000,191800,191800,190800,193300,194500,199700,202900,206500,208200,210200,210100,211000,210900,210700,209200,207500,206200,205400,208800,210500,217900,
394775,"Las Vegas, NV",30,245200,241000,234600,225600,216800,206000,197200,188400,179900,172200,163200,155900,148000,138900,131400,125600,123900,121800,121700,123000,125300,126300,126500,125600,125500,126600,128300,128800,126200,124500,123100,122400,121800,120400,119200,118000,115500,114500,112600,111200,108800,106000,105500,107200,109700,110500,110400,109800,111100,113100,115300,116900,117700,119800,122500,126500,130800,134400,137000,139200,142400,145900,149100,152700,156500,159300,161300,163000,165300,167500,168600,169500,170500,171200,171900,166200,167100,170500,178000,179700,180300,181800,181800,183900,184800,187900,187500,185600,187500,189400,194300,193600,195500,196700,199900,200600,200500,199400,199900,199800,200000,199200,200500,202100,204200,206500,210200,213600,218100,219900,222600,224300,228000,229700,233300,235800,238600,241200,243600,247600,250100,253600,256500,259200,259700,261200,263400,267800,269200,270600,272500,273500,274300,271500,271900,270800,271800,272300,275100,278400,280600,283900,284800,288500,291200
394492,"Columbus, OH",31,139900,138800,139400,138300,136600,134200,133200,130200,126500,124000,127300,128300,128200,126000,126500,127200,129600,133200,137100,138400,139000,136600,136400,140200,142200,141000,136200,134300,128600,125900,123100,125800,126700,135500,138500,134800,125200,121500,122000,122900,123700,125700,125700,123200,124700,127200,128200,124300,121900,126100,129400,132200,134100,136600,138400,133600,133300,132900,134500,132500,130200,130100,133000,138300,144000,145300,144700,142500,152100,151600,152400,144500,146900,148400,148600,150100,151300,153000,152300,152400,152000,154000,152600,162000,162000,162800,158200,158800,159900,157500,157200,157400,156400,155400,156000,157700,160500,161900,161500,158600,158600,158600,162300,163100,165200,164800,167100,167000,167900,168300,170500,169800,170200,169100,171500,172400,174900,178000,180700,182800,180800,180100,178000,179900,180600,182300,181000,181500,182600,185200,185200,190900,194000,201200,201200,202500,199500,195400,193400,195100,200100,204500,204700,207900,212000
394705,"Indianapolis, IN",32,118900,117200,115600,115400,116200,116900,116200,116500,113800,112000,107700,105600,105200,106600,110900,112800,115100,116600,119000,119300,117800,116500,110800,108300,109400,115100,119400,118700,116800,115800,115500,114300,114500,117000,119000,119500,115000,115300,112400,111600,112800,113600,117500,117000,115900,114100,109000,107400,104300,111000,115500,122200,120200,121000,118100,120600,121000,123700,122800,123000,121800,122800,123400,126300,129000,132300,132100,134100,132800,135500,122300,116400,106500,112700,114000,120700,123500,127400,130900,133900,135400,134100,132900,132700,133100,134200,137100,141400,142300,141700,140200,138600,138600,137700,139100,140100,139500,140100,139600,140400,142100,143300,145000,146200,146900,147100,148900,152000,154000,153600,152200,152900,153100,154200,153600,154700,155600,157000,158500,158300,160700,162000,165000,165300,165600,164800,165100,165100,167200,167500,170200,172100,174200,174000,172900,173600,175100,177600,178400,181300,180800,181100,179500,184600,
395059,"San Jose, CA",33,676100,644000,619600,600200,583200,561200,529100,500900,464200,444400,435400,432000,410600,391500,383400,403100,431300,450700,460100,462300,467600,483000,491900,496400,493300,484700,485000,485100,499200,506000,510500,505800,500900,496000,485900,474900,465400,460200,457300,466100,471600,485000,482400,474000,464200,460600,465200,464300,466800,475700,488000,506000,527000,550000,558400,557400,559800,570000,586900,594900,601400,609700,620300,628400,631000,635900,642100,647600,651600,652800,662200,671900,681300,683800,682100,687300,687300,692900,696600,701500,708100,717200,723100,732600,736100,741800,749600,760400,777800,791400,791700,791000,788800,804500,803800,805200,798300,806000,812000,809200,815700,812200,819700,824200,830900,831700,838400,852600,869400,866400,863000,866300,880600,889600,915800,935000,970500,999100,1017400,1070700,1109400,1133000,1113100,1086300,1074500,1071500,1059400,1079500,1060900,1059500,1045700,1038500,1039100,1022500,1023100,1021200,1027300,1019300,1008900,999800,1015100,1035300,1043600,1054700,
394355,"Austin, TX",34,185400,181900,181300,181200,183600,186500,186500,186200,184300,181300,180400,182800,183300,181800,178700,180600,183400,185000,185900,186400,184100,185500,183700,187100,183800,184100,179900,182300,190100,197800,202700,200700,195500,195000,192200,195800,189100,187600,185000,187800,187200,187000,189600,192400,193300,192000,186100,184900,187600,194500,200300,202700,205100,206800,206600,205200,201200,202600,203700,205500,206600,210500,214800,215900,217400,217800,219400,218100,219400,219300,218400,220800,221900,224600,223600,226300,230400,234500,236000,237900,236800,236400,238000,240400,243300,243700,246400,247300,248900,249300,251000,252300,254400,256900,258000,258600,261400,263900,267100,267200,267900,269200,268800,270700,273100,277800,278800,280200,279900,281600,282200,282900,282900,281500,283300,285800,289700,291000,293800,294200,294900,295200,296300,298200,299500,303000,303500,305900,304900,305800,305000,301400,299100,298700,307400,314400,317100,317900,318600,325000,325400,329700,324000,326000,
395194,"Virginia Beach, VA",35,221800,220300,216700,212400,210400,209700,209200,207300,205200,203500,204700,207200,211400,211600,210800,205700,203100,200900,203300,203900,201900,201100,202200,203500,205900,204200,203200,197800,197900,199400,201500,197000,196500,198400,203500,198700,191300,183400,179100,173100,171800,175000,180800,180900,178500,177500,178100,180800,182700,185000,186900,184900,183300,183300,189400,193800,194200,191700,191600,190500,190500,190700,189300,190800,191000,196400,195700,195400,193000,191500,189100,188100,190500,191600,190500,189700,189000,191200,191100,192100,192300,193100,191300,192200,193000,196000,198700,198800,201500,200800,203300,200100,197800,197600,201000,203300,201900,202200,204500,206600,207900,206200,203000,202500,205300,209700,210800,212800,212000,213800,210600,212300,210900,211600,211300,213500,215500,216600,218700,221000,222800,219700,218900,217200,217600,216200,216000,216900,216000,216100,215000,222300,224100,228500,226500,224800,223700,223600,227200,228500,227400,228700,231600,238000,
394902,"Nashville, TN",36,148500,148500,147400,147000,147000,145500,143000,142200,141100,140300,139100,140000,140300,140700,139200,139700,141200,142700,143000,142300,141500,142100,142200,142700,144000,143000,143900,142800,143800,142700,145300,145000,145200,143400,143900,142600,140700,140200,139200,139000,138900,142600,140400,139100,136300,139800,139200,141000,140800,143000,143500,143400,145600,147000,148300,148000,145900,148200,149100,151100,149600,151200,154700,157700,160400,160900,161300,160400,159500,160300,157100,159700,160400,164800,164400,167300,169200,170500,169600,169100,171600,174900,176600,178000,178600,180400,181400,182300,182300,182600,184500,187200,188700,187600,188400,189800,192600,194900,198100,200600,203700,206000,208400,211800,212400,214200,215600,217000,219200,219100,221300,222000,225100,227500,231100,232300,235900,237000,240100,241600,244300,246900,245900,244400,242200,244600,244500,247200,249100,253400,255000,256900,258700,259600,260800,261300,260300,262100,265600,269800,273700,279700,282900,285700,287200
395005,"Providence, RI",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242900,243800,248200,250800,251300,254000,255000,252400,253600,256200,259900,259000,255700,252700,251400,252800,258300,259900,260900,260300,261800,265400,268400,270400,269500,268700,270200,274700,276300,279700,279500,288100,289600,293500
394862,"Milwaukee, WI",38,198300,190100,185100,177900,176500,174800,176800,174700,175000,174700,177100,176800,174800,169000,163400,158700,158400,159200,162200,164400,167300,170100,175200,181000,183300,176200,169000,161000,163900,164400,167200,165300,167500,171200,175200,180500,172000,162800,153500,152700,158300,156800,160700,157000,157100,160200,162300,159800,153700,149800,150700,150300,153700,156400,161400,160600,154800,149800,151700,158900,161100,159400,158400,159900,165000,166400,165200,161000,158400,159600,162200,163800,162700,160300,160700,161800,167000,169400,174100,173900,177900,180000,179800,178000,177700,179600,181800,181300,178300,181900,180300,184800,176800,178500,173900,179100,181000,185700,183600,183800,180600,181500,181400,183100,183200,181000,183200,184300,189400,190200,192300,191700,191900,192300,190700,191400,194500,197700,201600,202100,201900,202300,200900,203300,204900,205500,207600,207500,209600,208700,208500,209600,216000,218600,220900,215800,212400,211500,215100,218000,219000,224600,232000,236900,243000
394714,"Jacksonville, FL",39,190100,178500,172000,165800,166300,169100,169300,166600,165200,160100,162000,159400,159400,149000,140200,136800,139500,143200,140900,137700,138500,139200,141700,137700,136600,131500,126800,122600,118900,119600,117600,120300,121300,123800,124900,120300,118900,115800,114900,113600,112800,117700,116400,119500,119000,124600,118600,109400,101200,99100,103200,101700,102000,100600,102300,103600,107200,110400,117800,113300,111700,107000,109800,110100,109000,114000,119500,124200,126300,123800,121200,108700,104900,103700,108000,109200,112100,114200,120200,121900,125300,122900,117400,109200,107900,111600,120200,123400,125800,126100,126600,127400,125800,126400,126700,129500,129900,131900,135400,137600,137500,138500,139200,142200,143500,145400,148400,152600,157700,158600,158600,157000,157400,158500,156900,156400,156500,159400,163700,164800,169200,169600,170400,170800,172400,174300,175600,175100,176800,175700,177200,180900,182800,184400,188600,197300,208000,212400,212900,213200,218500,223800,233500,238300,
394849,"Memphis, TN",40,117200,114700,109200,106400,105100,108300,107800,105000,98400,93300,92600,96800,101600,104600,102100,102000,102300,107000,110900,113900,115100,114200,112700,107600,106600,107300,110300,106900,99400,96600,97000,98000,102400,103100,104400,102100,100200,97800,91600,90400,88700,92500,98600,100300,98800,94600,96400,94900,95300,95300,95800,95200,95800,98300,102200,103700,105200,105000,107000,107400,105900,102500,101600,105600,112300,114500,114900,113300,114000,114500,116400,120800,123600,123600,123900,121600,126400,126400,127200,128000,127800,128100,125600,127900,130100,130500,129100,128400,126700,126100,125200,124300,123200,123500,124600,126300,127500,129800,130800,133300,134200,137500,135500,135200,134700,137200,136800,137100,135900,138800,138700,140400,139400,140700,143500,146500,150200,151300,153800,151600,149600,147900,149800,150000,149200,147100,147700,149100,150200,148800,147900,154400,158000,161500,156100,157700,158200,160600,160700,157600,157200,159600,166200,173800,
394935,"Oklahoma City, OK",41,103500,105400,105800,109700,109500,111200,107700,107800,106500,104800,104500,104700,109000,108400,109400,110400,112900,112900,112600,111600,112400,109900,107100,105000,108400,113800,115500,114600,111000,109200,107500,107300,110400,112800,115000,114900,113200,112600,112700,112900,113600,113500,115800,117500,116500,116300,115000,117700,117100,119100,119200,118500,117700,118700,122800,126700,129600,128400,126800,124600,125700,126400,125800,125600,127100,129400,130600,129600,129400,128900,127300,127000,129500,132200,132900,132200,132500,133900,134400,135300,136200,137200,137300,137100,135900,136500,138800,143700,145000,144700,142500,143400,143300,143500,145200,145100,145100,144600,143600,144400,142700,142200,141500,141700,143000,143300,145300,145800,145700,146900,148000,149200,147200,145700,144500,142600,142800,142500,142400,143700,144700,145300,145400,145000,145600,145400,147600,150800,152100,154400,155300,160400,161400,163500,160800,160100,159000,160000,161000,163500,165500,165100,161500,162600,167900
394807,"Louisville-Jefferson County, KY",42,129600,127200,124100,122400,121100,121800,120200,121100,115800,113300,111700,113600,115700,117500,119000,119600,120800,122000,123700,123000,123000,121100,123000,122700,124200,124400,124500,124200,120100,120200,120600,121700,123000,124100,126100,125700,122400,121600,118000,118600,117400,120500,122200,122800,121900,121100,121800,121600,122600,122700,124200,125500,125800,127600,126900,129100,127700,127400,124100,122200,121500,122800,122800,122000,121900,123400,126400,126400,127900,125200,124500,123300,125900,128500,129600,130400,132100,134400,135000,134600,133100,132500,132100,135000,139200,142900,144700,145400,144000,143800,142000,145500,146100,150300,151000,152500,149700,147300,147400,148900,151800,153000,154900,154400,155000,153800,154400,152800,152700,152400,154100,156000,157700,156800,156900,157600,160000,161600,164200,168200,166400,164600,161300,161700,162300,162500,163000,164200,165100,169400,171600,176200,176500,175600,174600,177200,179900,180300,177700,179400,179400,182600,179100,181500,
394669,"Hartford, CT",43,237100,233200,226600,215800,211300,211900,213800,214200,216800,214200,212800,210800,217000,215400,212000,206100,206100,204000,202600,202400,208200,213300,217300,219600,224500,221800,217400,207600,207800,206800,206500,210400,219400,227400,228000,219800,216400,216500,216100,211400,205600,201500,202600,203000,207100,204800,203000,199800,202000,200700,204500,203000,206900,203600,200000,202000,202200,208800,206500,201400,197000,197800,202100,204100,203700,206500,207300,208100,207900,206300,207000,207900,208500,205100,202300,199300,200400,200300,202000,200300,202200,201900,198000,193800,196400,199800,199500,198600,197500,198600,198600,199100,198700,198200,199400,204500,205200,204700,204800,206300,204700,201400,204500,208000,207400,203800,202900,203000,202500,199600,201300,201900,206700,206100,205700,204700,206600,206800,208900,210700,218900,221400,221000,214700,213200,214100,212000,210500,208200,212000,210800,209900,210200,214300,220600,218700,219400,216300,217800,217400,220800,232100,233700,234200,
